id_geo;secteur_activite;result_label;result_type;result_housenumber;result_name;NOM_COMMUNE;ADRESSE;FILIERE;CODE_GRAND_SECTEUR;latitude;longitude;score;consommation_energie_brut;estimation_ges_brut;surface_habitable;PDL_elec;CONSO_elec;PDL_gaz;CONSO_gaz;classe_consommation_energie;classe_estimation_ges
77279_wc2w8u_00021;;21 Rue des Petites Coupes 77130 Marolles-sur-Seine;housenumber;21;Rue des Petites Coupes;;;;;48.383648;3.035038;0.83;4272.426;202.311;79.65;0.0;0.0;0.0;0.0;B;A
77279_znzu7y;Habitation (maisons individuelles);Ferme du Moulin a Vent 77130 Marolles-sur-Seine;street;;Ferme du Moulin a Vent;;;;;48.385501;3.040566;0.82;0.0;0.0;350.0;0.0;0.0;0.0;0.0;A;A
77279_znzu7y_00005;Habitation (maisons individuelles);5 Ferme du Moulin a Vent 77130 Marolles-sur-Seine;housenumber;5;Ferme du Moulin a Vent;;;;;48.385868;3.03975;0.59;27750.0;1250.0;125.0;0.0;0.0;0.0;0.0;D;C
77279_znzu7y_00007_bis;;7 bis Ferme du Moulin a Vent 77130 Marolles-sur-Seine;housenumber;7 bis;Ferme du Moulin a Vent;;;;;48.385515000000005;3.040409;0.51;5554.782999999999;285.95;81.7;0.0;0.0;0.0;0.0;B;A
77279_znzu7y_00013;;13 Ferme du Moulin a Vent 77130 Marolles-sur-Seine;housenumber;13;Ferme du Moulin a Vent;;;;;48.385171;3.0412060000000003;0.59;11306.399;2645.448;90.35;0.0;0.0;0.0;0.0;C;D
77293_0040_00002;;2 Rue Basse 77130 Misy-sur-Yonne;housenumber;2;Rue Basse;;;;;48.360094;3.086364;0.76;11016.0;288.0;72.0;0.0;0.0;0.0;0.0;D;A
77293_0040_00004;;4 Rue Basse 77130 Misy-sur-Yonne;housenumber;4;Rue Basse;;;;;48.36011;3.086206;0.76;26730.0;1430.0;110.0;0.0;0.0;0.0;0.0;E;C
77293_0040_00010;Habitation (maisons individuelles);10 Rue Basse 77130 Misy-sur-Yonne;housenumber;10;Rue Basse;;;;;48.360172;3.085935;0.77;13053.0;399.0;57.0;0.0;0.0;0.0;0.0;D;B
77293_0040_00036;;36 Rue Basse 77130 Misy-sur-Yonne;housenumber;36;Rue Basse;;;;;48.360703;3.083054;0.77;19976.43;5028.17;109.0;0.0;0.0;0.0;0.0;D;E
77293_0056;;Passage Beau Sejour 77130 Misy-sur-Yonne;street;;Passage Beau Sejour;;;;;48.359928;3.095396;0.625;62044.380000000005;3006.98;305.22;0.0;0.0;0.0;0.0;D;B
77293_0060_00001;;1 Cour des Boulangers 77130 Misy-sur-Yonne;housenumber;1;Cour des Boulangers;;;;;48.360144;3.0869880000000003;0.74;0.0;0.0;50.0;0.0;0.0;0.0;0.0;A;A
77293_0061;;Chemin des Caves 77130 Misy-sur-Yonne;street;;Chemin des Caves;;;;;48.359896;3.088873;0.43;4618.0972;234.59760000000003;108.61;0.0;0.0;0.0;0.0;A;A
77293_0074_00003;Habitation (Maisons individuelles);3 Rue des Ajoncs 77130 Misy-sur-Yonne;housenumber;3;Rue des Ajoncs;;;;;48.353546;3.105943;0.79;21872.4;808.8000000000001;120.0;0.0;0.0;0.0;0.0;D;B
77293_0120_00004;;;;;;MISY-SUR-YONNE;4 RUE DE L EGLISE;E;T;48.360207;3.089671;0.8549618181818182;0.0;0.0;0.0;1.0;14.91872;0.0;0.0;G;G
77293_0120_00005;Habitation (maisons individuelles);5 Rue de l'Eglise 77130 Misy-sur-Yonne;housenumber;5;Rue de l'Eglise;;;;;48.360526;3.089399;0.79;23943.04;787.6;78.76;0.0;0.0;0.0;0.0;E;C
77293_0125_00003;;3 Place des Erables 77130 Misy-sur-Yonne;housenumber;3;Place des Erables;;;;;48.359456;3.0895740000000003;0.72;27244.479999999996;1248.9699999999998;87.69999999999999;0.0;0.0;0.0;0.0;E;C
77293_0125_00005;;5 Place des Erables 77130 Misy-sur-Yonne;housenumber;5;Place des Erables;;;;;48.359365;3.090496;0.8;17273.2;924.4;40.0;0.0;0.0;0.0;0.0;F;D
77293_0130_00021;Maison en bois;21 Allee des Forestieres 77130 Misy-sur-Yonne;housenumber;21;Allee des Forestieres;;;;;48.357013;3.105809;0.81;15111.759999999998;623.8799999999999;69.32;0.0;0.0;0.0;0.0;D;B
77293_0130_00023;Habitation (Maisons individuelles);23 Allee des Forestieres 77130 Misy-sur-Yonne;housenumber;23;Allee des Forestieres;;;;;48.357062;3.105624;0.81;26728.2;1341.0;180.0;0.0;0.0;0.0;0.0;C;B
77293_0140_00005;;5 Rue Grande 77130 Misy-sur-Yonne;housenumber;5;Rue Grande;;;;;48.359759;3.09039;0.77;17595.0;4080.0;85.0;0.0;0.0;0.0;0.0;D;E
77293_0140_00009;;9 Rue Grande 77130 Misy-sur-Yonne;housenumber;9;Rue Grande;;;;;48.359688;3.090815;0.77;34869.0;1062.0;177.0;0.0;0.0;0.0;0.0;D;B
77293_0140_00010;Habitation (Maisons individuelles);10 Rue Grande 77130 Misy-sur-Yonne;housenumber;10;Rue Grande;;;;;48.359756;3.0899810000000003;0.77;0.0;0.0;175.0;0.0;0.0;0.0;0.0;A;A
77293_0140_00013;Habitation (maisons individuelles);13 Rue Grande 77130 Misy-sur-Yonne;housenumber;13;Rue Grande;;;;;48.359607;3.091232;0.77;19739.36;368.96;92.24;0.0;0.0;0.0;0.0;D;A
77293_0140_00015_bis;;15 bis Rue Grande 77130 Misy-sur-Yonne;housenumber;15 bis;Rue Grande;;;;;48.359503;3.091793;0.72;0.0;0.0;33.0;0.0;0.0;0.0;0.0;A;A
77293_0140_00016;;16 Rue Grande 77130 Misy-sur-Yonne;housenumber;16;Rue Grande;;;;;48.359701;3.090394;0.77;49950.0;1500.0;150.0;0.0;0.0;0.0;0.0;F;C
77293_0140_00017;;17 Rue Grande 77130 Misy-sur-Yonne;housenumber;17;Rue Grande;;;;;48.359499;3.091812;0.77;0.0;0.0;66.0;0.0;0.0;0.0;0.0;A;A
77293_0140_00018;Habitation (maisons individuelles);18 Rue Grande 77130 Misy-sur-Yonne;housenumber;18;Rue Grande;;;;;48.359648;3.090695;0.77;27192.0;8184.0;132.0;0.0;0.0;0.0;0.0;D;F
77293_0140_00020;;20 Rue Grande 77130 Misy-sur-Yonne;housenumber;20;Rue Grande;;;;;48.359619;3.090856;0.77;26129.51;849.915;93.5;0.0;0.0;0.0;0.0;E;B
77293_0140_00022;Habitation (parties privatives d immeuble col;22 Rue Grande 77130 Misy-sur-Yonne;housenumber;22;Rue Grande;;;;;48.359566;3.091124;0.66;0.0;0.0;52.0;0.0;0.0;0.0;0.0;A;A
77293_0140_00032;Habitation (maisons individuelles);32 Rue Grande 77130 Misy-sur-Yonne;housenumber;32;Rue Grande;;;;;48.359267;3.092576;0.77;15620.0;4290.0;55.0;0.0;0.0;0.0;0.0;E;F
77293_0140_00037;;37 Rue Grande 77130 Misy-sur-Yonne;housenumber;37;Rue Grande;;;;;48.358862;3.094408;0.77;23141.0;5402.0;73.0;0.0;0.0;0.0;0.0;E;F
77293_0140_00058;Habitation (Maisons individuelles);58 Rue Grande 77130 Misy-sur-Yonne;housenumber;58;Rue Grande;;;;;48.358374;3.101089;0.77;79780.8;21528.0;160.0;0.0;0.0;0.0;0.0;G;G
77293_0140_00060;Habitation (Maisons individuelles);60 Rue Grande 77130 Misy-sur-Yonne;housenumber;60;Rue Grande;;;;;48.358375;3.098343;0.77;53116.58;13865.0;94.0;0.0;0.0;0.0;0.0;G;G
77293_0140_00067;;67 Rue Grande 77130 Misy-sur-Yonne;housenumber;67;Rue Grande;;;;;48.358458;3.100559;0.77;27950.82;1331.31;111.5;0.0;0.0;0.0;0.0;E;C
77293_0140_00072;;72 Rue Grande 77130 Misy-sur-Yonne;housenumber;72;Rue Grande;;;;;48.358174;3.103327;0.77;24756.24;7440.4;67.64;0.0;0.0;0.0;0.0;F;G
77293_0140_00085;;85 Rue Grande 77130 Misy-sur-Yonne;housenumber;85;Rue Grande;;;;;48.358107;3.104159;0.77;29469.0;3929.2000000000003;206.8;0.0;0.0;0.0;0.0;C;C
77293_0140_00103;;103 Rue Grande 77130 Misy-sur-Yonne;housenumber;103;Rue Grande;;;;;48.35791;3.105237;0.78;22984.780000000002;5304.18;126.29;0.0;0.0;0.0;0.0;D;E
77293_0160;Habitation (parties privatives d immeuble col;Chemin de Halage 77130 Misy-sur-Yonne;street;;Chemin de Halage;;;;;48.358056999999995;3.086471;0.5914285714285715;369122.99999999994;64482.600000000006;1328.1999999999998;0.0;0.0;0.0;0.0;E;E
77293_0160_00053;;53 Chemin de Halage 77130 Misy-sur-Yonne;housenumber;53;Chemin de Halage;;;;;48.360477;3.082666;0.72;21091.5;645.0;64.5;0.0;0.0;0.0;0.0;E;C
77293_0161_00004;Habitation (maisons individuelles);4 Rue du Château 77130 Misy-sur-Yonne;housenumber;4;Rue du Château;;;;;48.361967;3.086864;0.79;28243.2;6619.5;88.26;0.0;0.0;0.0;0.0;E;F
77293_0200_00003;;3 Rue Haute 77130 Misy-sur-Yonne;housenumber;3;Rue Haute;;;;;48.359878;3.087839;0.76;0.0;0.0;50.97;0.0;0.0;0.0;0.0;A;A
77293_0200_00007;;7 Rue Haute 77130 Misy-sur-Yonne;housenumber;7;Rue Haute;;;;;48.359984;3.087094;0.74;0.0;0.0;51.85;0.0;0.0;0.0;0.0;A;A
77293_0200_00009;;9 Rue Haute 77130 Misy-sur-Yonne;housenumber;9;Rue Haute;;;;;48.360004;3.086989;0.76;19999.64;4679.96;79.0;0.0;0.0;0.0;0.0;E;F
77293_0200_00018;;18 Rue Haute 77130 Misy-sur-Yonne;housenumber;18;Rue Haute;;;;;48.360563;3.0857810000000003;0.77;0.0;0.0;129.0;0.0;0.0;0.0;0.0;A;A
77293_0200_00021;;21 Rue Haute 77130 Misy-sur-Yonne;housenumber;21;Rue Haute;;;;;48.360033;3.086856;0.77;0.0;0.0;80.0;0.0;0.0;0.0;0.0;A;A
77293_0200_00022;Habitation (Maisons individuelles);22 Rue Haute 77130 Misy-sur-Yonne;housenumber;22;Rue Haute;;;;;48.360729;3.085512;0.77;0.0;0.0;338.4;0.0;0.0;0.0;0.0;A;A
77293_0200_00023;;23 Rue Haute 77130 Misy-sur-Yonne;housenumber;23;Rue Haute;;;;;48.360918;3.084884;0.77;0.0;0.0;120.0;0.0;0.0;0.0;0.0;A;A
77293_0200_00028;;28 Rue Haute 77130 Misy-sur-Yonne;housenumber;28;Rue Haute;;;;;48.360977;3.084931;0.77;0.0;0.0;76.3;0.0;0.0;0.0;0.0;A;A
77293_0200_00036;Habitation (Maisons individuelles);36 Rue Haute 77130 Misy-sur-Yonne;housenumber;36;Rue Haute;;;;;48.361149;3.08439;0.77;10875.199999999999;2544.64;112.0;0.0;0.0;0.0;0.0;C;D
77293_0200_00040;Habitation (maisons individuelles);40 Rue Haute 77130 Misy-sur-Yonne;housenumber;40.0;Rue Haute;;;;;48.361266;3.084077;0.77;36080.0;1148.0;82.0;0.0;0.0;0.0;0.0;F;C
77293_0200_00057;Habitation (maisons individuelles);57 Rue Haute 77130 Misy-sur-Yonne;housenumber;57;Rue Haute;;;;;48.361758;3.078095;0.77;0.0;0.0;199.4;0.0;0.0;0.0;0.0;A;A
77293_0200_00060;Habitation (maisons individuelles);60 Rue Haute 77130 Misy-sur-Yonne;housenumber;60;Rue Haute;;;;;48.361358;3.081448;0.77;23103.5;5375.099999999999;94.3;0.0;0.0;0.0;0.0;E;F
77293_0200_00065;Habitation (maisons individuelles);65 Rue Haute 77130 Misy-sur-Yonne;housenumber;65;Rue Haute;;;;;48.360033;3.086856;0.77;24411.0;5293.0;79.0;0.0;0.0;0.0;0.0;E;F
77293_0200_00066;;66 Rue Haute 77130 Misy-sur-Yonne;housenumber;66;Rue Haute;;;;;48.361644;3.080338;0.61;39825.0;7425.0;135.0;0.0;0.0;0.0;0.0;E;F
77293_0200_00076;;;;;;MISY-SUR-YONNE;76 RUE HAUTE;G;T;48.361806;3.078413;0.8639345454545454;0.0;0.0;0.0;0.0;0.0;1.0;221.0533;G;G
77293_0220_00002;Habitation (maisons individuelles);2 Allée des Iris 77130 Misy-sur-Yonne;housenumber;2;Allée des Iris;;;;;48.360315;3.086502;0.79;0.0;0.0;75.0;0.0;0.0;0.0;0.0;A;A
77293_0221_00003;Habitation (Maisons individuelles);3 Allee de l'Ile 77130 Misy-sur-Yonne;housenumber;3;Allee de l'Ile;;;;;48.355884;3.103271;0.79;17953.1601;963.6292000000001;44.53;0.0;0.0;0.0;0.0;F;D
77293_0221_00005;Habitation (Parties privatives d'immeuble col;5 Allee de l'Ile 77130 Misy-sur-Yonne;housenumber;5;Allee de l'Ile;;;;;48.355771;3.103374;0.79;33778.96;2020.08;76.0;0.0;0.0;0.0;0.0;F;D
77293_0240_00005;Habitation (Maisons individuelles);5 Passage des Jardins 77130 Misy-sur-Yonne;housenumber;5;Passage des Jardins;;;;;48.359751;3.091464;0.65;13330.11;3034.62;69.0;0.0;0.0;0.0;0.0;D;E
77293_0260_00002;;2 Passage des Marronniers 77130 Misy-sur-Yonne;housenumber;2;Passage des Marronniers;;;;;48.360165;3.087461;0.8;21240.0;450.0;90.0;0.0;0.0;0.0;0.0;E;B
77293_0280;;Rue Neuve 77130 Misy-sur-Yonne;street;;Rue Neuve;;;;;48.36106800000001;3.091988;0.75;61567.40379999999;2298.9102;946.74;0.0;0.0;0.0;0.0;B;A
77293_0280_00007;;7 Rue Neuve 77130 Misy-sur-Yonne;housenumber;7;Rue Neuve;;;;;48.361339;3.090818;0.76;36005.2;1040.6000000000001;110.0;0.0;0.0;0.0;0.0;E;B
77293_0280_00010_bis;Habitation (maisons individuelles);10 bis Rue Neuve 77130 Misy-sur-Yonne;housenumber;10 bis;Rue Neuve;;;;;48.361263;3.091668;0.79;0.0;0.0;129.0;0.0;0.0;0.0;0.0;A;A
77293_0280_00015;;;;;;MISY-SUR-YONNE;15 RUE NEUVE;E;R;48.36071;3.090358;0.8593045454545454;0.0;0.0;0.0;16.0;56.73754;0.0;0.0;G;G
77293_0280_00020;;20 Rue Neuve 77130 Misy-sur-Yonne;housenumber;20;Rue Neuve;;;;;48.361157;3.09059;0.77;21692.0;464.0;116.0;0.0;0.0;0.0;0.0;D;A
77293_0280_00028_bis;;28 bis Rue Neuve 77130 Misy-sur-Yonne;housenumber;28 bis;Rue Neuve;;;;;48.360801;3.089819;0.79;27915.300000000003;8374.1;98.0;0.0;0.0;0.0;0.0;E;G
77293_0280_00030;Habitation (maisons individuelles);30 Rue Neuve 77130 Misy-sur-Yonne;housenumber;30;Rue Neuve;;;;;48.360898;3.089627;0.77;0.0;0.0;138.0;0.0;0.0;0.0;0.0;A;A
77293_0300_00003;;3 Allée des Oiseaux 77130 Misy-sur-Yonne;housenumber;3.0;Allée des Oiseaux;;;;;48.361985;3.091166;0.8;0.0;0.0;48.0;0.0;0.0;0.0;0.0;A;A
77293_0300_00005;;5 Allée des Oiseaux 77130 Misy-sur-Yonne;housenumber;5;Allée des Oiseaux;;;;;48.362436;3.091792;0.8;44753.2;11774.1;153.0;0.0;0.0;0.0;0.0;E;F
77293_0323;;Rue de la Plage 77130 Misy-sur-Yonne;street;;Rue de la Plage;;;;;48.354827;3.108212;0.72;21120.0;1140.0;60.0;0.0;0.0;0.0;0.0;F;C
77293_0325_00007;;7 Allee de Port Renard 77130 Misy-sur-Yonne;housenumber;7;Allee de Port Renard;;;;;48.354365;3.10343;0.74;19825.0;1040.0;65.0;0.0;0.0;0.0;0.0;E;C
77293_0340_00019;;19 Allee du Presbytere 77130 Misy-sur-Yonne;housenumber;19;Allee du Presbytere;;;;;48.360152;3.090202;0.81;31440.0;960.0;80.0;0.0;0.0;0.0;0.0;F;C
77293_0350_00016;Habitation (maisons individuelles);16 Rue des 4 Vents 77130 Misy-sur-Yonne;housenumber;16;Rue des 4 Vents;;;;;48.361105;3.096789;0.8;30800.0;3740.0;220.0;0.0;0.0;0.0;0.0;C;C
77293_0360_00005;Habitation (Maisons individuelles);5 Rue de la Rabelle 77130 Misy-sur-Yonne;housenumber;5;Rue de la Rabelle;;;;;48.359951;3.092543;0.8;12613.5;696.0;25.0;0.0;0.0;0.0;0.0;G;D
77293_0360_00033;;33 Rue de la Rabelle 77130 Misy-sur-Yonne;housenumber;33;Rue de la Rabelle;;;;;48.361533;3.09426;0.8;25336.350000000002;4282.200000000001;71.37;0.0;0.0;0.0;0.0;F;F
77293_0360_00041;;41 Rue de la Rabelle 77130 Misy-sur-Yonne;housenumber;41;Rue de la Rabelle;;;;;48.362617;3.093943;0.8;33720.0;360.0;120.0;0.0;0.0;0.0;0.0;E;A
77293_0360_00051;Habitation (maisons individuelles);51 Rue de la Rabelle 77130 Misy-sur-Yonne;housenumber;51;Rue de la Rabelle;;;;;48.363526;3.095884;0.8;21658.0;1071.0;119.0;0.0;0.0;0.0;0.0;D;B
77293_0380_00002;;2 Allee des Roses 77130 Misy-sur-Yonne;housenumber;2;Allee des Roses;;;;;48.359778000000006;3.091801;0.79;24487.649999999998;5729.79;97.0;0.0;0.0;0.0;0.0;E;F
77293_0400_00001;;1 Rue Saint-martin 77130 Misy-sur-Yonne;housenumber;1;Rue Saint-martin;;;;;48.360818;3.085364;0.68;14560.0;2240.0;70.0;0.0;0.0;0.0;0.0;D;D
77293_0400_00003;Habitation (Maisons individuelles);3 Rue Saint-martin 77130 Misy-sur-Yonne;housenumber;3;Rue Saint-martin;;;;;48.361049;3.085474;0.8;43259.58;916.01;139.0;0.0;0.0;0.0;0.0;E;B
77293_0400_00013_bis;Habitation (maisons individuelles);13 bis Rue Saint-martin 77130 Misy-sur-Yonne;housenumber;13 bis;Rue Saint-martin;;;;;48.362037;3.0858380000000003;0.73;12690.0;405.0;150.0;0.0;0.0;0.0;0.0;B;A
77293_0400_00017;Habitation (Maisons individuelles);17 Rue Saint-martin 77130 Misy-sur-Yonne;housenumber;17;Rue Saint-martin;;;;;48.362544;3.0855240000000004;0.8;30892.739999999998;5469.0199999999995;62.0;0.0;0.0;0.0;0.0;G;G
77293_0420_00001;;1 Allée des Tilleuls 77130 Misy-sur-Yonne;housenumber;1;Allée des Tilleuls;;;;;48.360145;3.087626;0.8;36544.9;8550.66;166.0;0.0;0.0;0.0;0.0;D;E
77293_0451_00009;;9 Rue des Roitelets 77130 Misy-sur-Yonne;housenumber;9;Rue des Roitelets;;;;;48.361652;3.097518;0.8;22528.08;924.6600000000001;84.06;0.0;0.0;0.0;0.0;E;C
77293_0451_00010;Habitation (maisons individuelles);10 Rue des Roitelets 77130 Misy-sur-Yonne;housenumber;10;Rue des Roitelets;;;;;48.361587;3.097569;0.8;34540.0;1650.0;110.0;0.0;0.0;0.0;0.0;E;C
77293_l1zc4d_00001;;1 Passage Beauséjour 77130 Misy-sur-Yonne;housenumber;1;Passage Beauséjour;;;;;48.360302;3.095231;0.8;25254.775;600.015;110.5;0.0;0.0;0.0;0.0;D;B
77293_l1zc4d_00009;Habitation (Maisons individuelles);9 Passage Beauséjour 77130 Misy-sur-Yonne;housenumber;9;Passage Beauséjour;;;;;48.359959;3.096377;0.65;28552.590000000004;8565.48;99.0;0.0;0.0;0.0;0.0;E;G
77293_l1zc4d_00011;;11 Passage Beauséjour 77130 Misy-sur-Yonne;housenumber;11;Passage Beauséjour;;;;;48.359892;3.0965990000000003;0.81;35100.0;6110.0;130.0;0.0;0.0;0.0;0.0;E;E
77293_x001;;Chemin de Marolles 77130 Misy-sur-Yonne;street;;Chemin de Marolles;;;;;48.364014000000005;3.096519;0.61;6044.7596;135.3858;61.82;0.0;0.0;0.0;0.0;C;A
77293_x001_00007;Habitation (Maisons individuelles);7 Chemin de Marolles 77130 Misy-sur-Yonne;housenumber;7;Chemin de Marolles;;;;;48.364584;3.095107;0.8;20877.219999999998;6262.619999999999;182.0;0.0;0.0;0.0;0.0;C;D
77293_x001_00019;;19 Chemin de Marolles 77130 Misy-sur-Yonne;housenumber;19;Chemin de Marolles;;;;;48.365207;3.093675;0.81;10798.905;197.68199999999996;70.1;0.0;0.0;0.0;0.0;D;A
77293_zy97q8_00008;Habitation (maisons individuelles);8 Rue des Chevaliers 77130 Misy-sur-Yonne;housenumber;8;Rue des Chevaliers;;;;;48.359898;3.0888720000000003;0.8;17784.0;4212.0;117.0;0.0;0.0;0.0;0.0;D;E
77305;;Montereau-Fault-Yonne;municipality;;Montereau-Fault-Yonne;;;;;48.389383;2.957523;0.5866666666666666;1415483.652;92812.324;5592.45;0.0;0.0;0.0;0.0;E;C
77305_0005_00009;Habitation (parties privatives d immeuble col;9 Rue Anatole France 77130 Montereau-Fault-Yonne;housenumber;9;Rue Anatole France;MONTEREAU-FAULT-YONNE;9 RUE ANATOLE FRANCE;E;R;48.396361;2.9596150000000003;0.8084807272727274;29197.7723;6827.9177;182.19;20.0;27.654980000000002;15.0;4.79205;D;E
77305_0005_00011;Habitation (maisons individuelles);11 Rue Anatole France 77130 Montereau-Fault-Yonne;housenumber;11;Rue Anatole France;MONTEREAU-FAULT-YONNE;11 RUE ANATOLE FRANCE;E;R;48.396071;2.9592560000000003;0.8544807272727273;29093.02;13167.140000000001;201.15;20.0;25.841820000000002;17.0;9.21447;C;F
77305_0005_00013;Habitation (parties privatives d immeuble col;13 Rue Anatole France 77130 Montereau-Fault-Yonne;housenumber;13;Rue Anatole France;MONTEREAU-FAULT-YONNE;13 RUE ANATOLE FRANCE;E;R;48.396356;2.959827;0.8431009090909091;15322.0;8083.999999999999;153.99;20.0;34.920840000000005;15.0;10.881450000000001;C;E
77305_0009_00001;;1 Impasse de l'Ancien Cloitre 77130 Montereau-Fault-Yonne;housenumber;1;Impasse de l'Ancien Cloitre;;;;;48.385971000000005;2.958368;0.81;16751.949999999997;975.43;42.41;0.0;0.0;0.0;0.0;F;D
77305_0009_00003;;3 Impasse de l'Ancien Cloitre 77130 Montereau-Fault-Yonne;housenumber;3;Impasse de l'Ancien Cloitre;;;;;48.38602;2.958277;0.72;17741.28;4151.04;46.0;0.0;0.0;0.0;0.0;F;G
77305_0009_00005;;5 Impasse de l'Ancien Cloitre 77130 Montereau-Fault-Yonne;housenumber;5;Impasse de l'Ancien Cloitre;;;;;48.386082;2.958164;0.85;19641.453999999998;1085.364;41.3;0.0;0.0;0.0;0.0;G;D
77305_0020_00002_bis;;2 bis Rue de l'Ancienne Piperie 77130 Montereau-Fault-Yonne;housenumber;2 bis;Rue de l'Ancienne Piperie;;;;;48.384128;2.9553290000000003;0.81;9344.0;294.40000000000003;43.11;0.0;0.0;0.0;0.0;D;B
77305_0020_00004;;;;;;MONTEREAU-FAULT-YONNE;4 RUE DE L ANCIENNE PIPERIE;E;R;48.384082;2.955057;0.8685236363636363;0.0;0.0;0.0;18.0;28.43128;13.0;5.6315599999999995;G;G
77305_0020_00006;;;;;;MONTEREAU-FAULT-YONNE;6 RUE DE L ANCIENNE PIPERIE;E;R;48.384111;2.954739;0.8685236363636363;0.0;0.0;0.0;18.0;26.45811;12.0;1165.41107;G;G
77305_0020_00008;;;;;;MONTEREAU-FAULT-YONNE;8 RUE DE L ANCIENNE PIPERIE;E;R;48.384142;2.954414;0.8685236363636363;0.0;0.0;0.0;18.0;24.624470000000002;14.0;11.5698;G;G
77305_0030_00002;Habitation (parties privatives d immeuble col;2 Place Andre Bosson 77130 Montereau-Fault-Yonne;housenumber;2;Place Andre Bosson;;;;;48.386253;2.954203;0.6950000000000001;0.0;0.0;65.3;0.0;0.0;0.0;0.0;A;A
77305_0030_00004;Habitation (maisons individuelles);4 Place Andre Bosson 77130 Montereau-Fault-Yonne;housenumber;4;Place Andre Bosson;;;;;48.386253;2.953993;0.73;51037.0;1610.0;161.0;0.0;0.0;0.0;0.0;E;C
77305_0035_00003;;3 Rue André Thomas 77130 Montereau-Fault-Yonne;housenumber;3;Rue André Thomas;;;;;48.396155;2.954519;0.7;21929.655000000002;713.922;95.7;0.0;0.0;0.0;0.0;D;B
77305_0036_00003;;;;;;MONTEREAU-FAULT-YONNE;3 RUE ALFRED NODET;E;R;48.380842;2.953254;0.8675090909090908;0.0;0.0;0.0;15.0;85.30621000000001;0.0;0.0;G;G
77305_0036_00004;Habitation (parties privatives d immeuble col;4 Rue Alfred Nodet 77130 Montereau-Fault-Yonne;housenumber;4;Rue Alfred Nodet;MONTEREAU-FAULT-YONNE;4 RUE ALFRED NODET;E;R;48.380835;2.953826;0.8255018181818181;54577.7405;2705.2447;184.98999999999998;17.0;91.78869;0.0;0.0;E;C
77305_0036_00006;Habitation (parties privatives d immeuble col;6 Rue Alfred Nodet 77130 Montereau-Fault-Yonne;housenumber;6;Rue Alfred Nodet;MONTEREAU-FAULT-YONNE;6 RUE ALFRED NODET;E;R;48.380557;2.953408;0.7741676767676767;84220.0399;3581.8732999999997;381.94;23.0;114.23360000000001;0.0;0.0;D;B
77305_0036_00008;Habitation (parties privatives d immeuble col;8 Rue Alfred Nodet 77130 Montereau-Fault-Yonne;housenumber;8;Rue Alfred Nodet;MONTEREAU-FAULT-YONNE;8 RUE ALFRED NODET;E;R;48.38064599999999;2.953;0.8491696969696969;23913.47;1142.93;91.39;17.0;88.81644000000001;0.0;0.0;E;C
77305_0040_00002_bis;Habitation (Maisons individuelles);2 bis Rue des Arches 77130 Montereau-Fault-Yonne;housenumber;2 bis;Rue des Arches;;;;;48.3836;2.955716;0.79;21930.16;714.0;56.0;0.0;0.0;0.0;0.0;F;C
77305_0040_00004;Habitation (parties privatives d immeuble col;4 Rue des Arches 77130 Montereau-Fault-Yonne;housenumber;4;Rue des Arches;;;;;48.383567;2.955997;0.83;0.0;0.0;159.7;0.0;0.0;0.0;0.0;A;A
77305_0040_00005;;5 Rue des Arches 77130 Montereau-Fault-Yonne;housenumber;5;Rue des Arches;;;;;48.383508;2.956121;0.83;0.0;0.0;45.0;0.0;0.0;0.0;0.0;A;A
77305_0040_00006;Habitation (parties privatives d immeuble col;6 Rue des Arches 77130 Montereau-Fault-Yonne;housenumber;6;Rue des Arches;;;;;48.383555;2.95583;0.7716666666666666;20139.4;823.22;214.39;0.0;0.0;0.0;0.0;C;A
77305_0040_00007;Habitation (Maisons individuelles);7 Rue des Arches 77130 Montereau-Fault-Yonne;housenumber;7;Rue des Arches;;;;;48.383354;2.956203;0.8;49590.0;3844.2000000000007;129.7;0.0;0.0;0.0;0.0;F;D
77305_0040_00008;Habitation (parties privatives d immeuble col;8 Rue des Arches 77130 Montereau-Fault-Yonne;housenumber;8;Rue des Arches;;;;;48.38351;2.955897;0.83;0.0;0.0;53.0;0.0;0.0;0.0;0.0;A;A
77305_0040_00009;Habitation (parties privatives d immeuble col;9 Rue des Arches 77130 Montereau-Fault-Yonne;housenumber;9;Rue des Arches;;;;;48.38335700000001;2.9569460000000003;0.83;19190.850000000002;4531.95;833.9699999999998;0.0;0.0;0.0;0.0;A;B
77305_0040_00010;;10 Rue des Arches 77130 Montereau-Fault-Yonne;housenumber;10;Rue des Arches;;;;;48.383449;2.955952;0.77;0.0;0.0;32.1;0.0;0.0;0.0;0.0;A;A
77305_0040_00011;;11 Rue des Arches 77130 Montereau-Fault-Yonne;housenumber;11;Rue des Arches;;;;;48.38319;2.956915;0.83;28614.260000000002;4564.1;153.26;0.0;0.0;0.0;0.0;D;D
77305_0040_00011_bis;Habitation (parties privatives d immeuble col;11 bis Rue des Arches 77130 Montereau-Fault-Yonne;housenumber;11 bis;Rue des Arches;;;;;48.383154;2.956472;0.8200000000000001;19772.22;4605.64;90.25999999999999;0.0;0.0;0.0;0.0;D;E
